task,scale,encoding,theories,combo,combo_len,result,ok,tactic_ms,solve_ms,total_ms,rlimit
dispatch,50,set,set+tuple,ctx-simplify>ctx-simplify,2,sat,True,0.03,2.96,2.99,19051
dispatch,50,set,set+tuple,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.03,0.35,0.38,432
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>simplify,2,sat,True,0.16,0.46,0.62,2166
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.16,0.34,0.5,633
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.19,0.02,0.21,757
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.13,0.46,0.59,2166
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.13,0.46,0.59,2165
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.17,0.33,0.5,1348
dispatch,50,set,set+tuple,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.15,0.48,0.63,2166
dispatch,50,set_bv,set+tuple+bitvec,(none),0,sat,True,0.0,0.79,0.79,3989
dispatch,50,set_bv,set+tuple+bitvec,simplify,1,sat,True,0.02,0.71,0.73,4094
dispatch,50,set_bv,set+tuple+bitvec,propagate-values,1,sat,True,0.03,0.65,0.68,3002
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs,1,sat,True,0.04,0.6,0.64,2856
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite,1,sat,True,0.01,0.69,0.7,4094
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs,1,sat,True,0.01,0.68,0.69,3990
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify,1,sat,True,0.03,0.67,0.7,3161
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True],1,sat,True,0.11,0.21,0.32,1977
dispatch,50,set_bv,set+tuple+bitvec,simplify>simplify,2,sat,True,0.04,0.68,0.72,4200
dispatch,50,set_bv,set+tuple+bitvec,simplify>propagate-values,2,sat,True,0.05,0.61,0.66,3108
dispatch,50,set_bv,set+tuple+bitvec,simplify>solve-eqs,2,sat,True,0.06,0.6,0.66,2963
dispatch,50,set_bv,set+tuple+bitvec,simplify>elim-term-ite,2,sat,True,0.03,0.69,0.72,4200
dispatch,50,set_bv,set+tuple+bitvec,simplify>propagate-ineqs,2,sat,True,0.02,0.7,0.72,4095
dispatch,50,set_bv,set+tuple+bitvec,simplify>ctx-simplify,2,sat,True,0.04,0.62,0.66,3265
dispatch,50,set_bv,set+tuple+bitvec,simplify>simplify[blast_select_store=True],2,sat,True,0.13,0.19,0.32,2083
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>simplify,2,sat,True,0.05,0.61,0.66,3060
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>propagate-values,2,sat,True,0.04,0.6,0.64,3002
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>solve-eqs,2,sat,True,0.05,0.59,0.64,2866
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>elim-term-ite,2,sat,True,0.05,0.61,0.66,3060
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>propagate-ineqs,2,sat,True,0.04,0.6,0.64,3003
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>ctx-simplify,2,sat,True,0.04,0.61,0.65,3145
dispatch,50,set_bv,set+tuple+bitvec,propagate-values>simplify[blast_select_store=True],2,sat,True,0.04,0.13,0.17,239
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>simplify,2,sat,True,0.04,0.58,0.62,2913
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>propagate-values,2,sat,True,0.04,0.59,0.63,2856
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>solve-eqs,2,sat,True,0.04,0.58,0.62,2860
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>elim-term-ite,2,sat,True,0.04,0.59,0.63,2913
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>propagate-ineqs,2,sat,True,0.04,0.58,0.62,2857
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>ctx-simplify,2,sat,True,0.04,0.61,0.65,2996
dispatch,50,set_bv,set+tuple+bitvec,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.05,0.13,0.18,336
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>simplify,2,sat,True,0.02,0.68,0.7,4199
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>propagate-values,2,sat,True,0.04,0.61,0.65,3107
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>solve-eqs,2,sat,True,0.04,0.6,0.64,2961
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>elim-term-ite,2,sat,True,0.01,0.68,0.69,4199
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>propagate-ineqs,2,sat,True,0.01,0.66,0.67,4095
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>ctx-simplify,2,sat,True,0.02,0.61,0.63,3266
dispatch,50,set_bv,set+tuple+bitvec,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.11,0.2,0.31,2082
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>simplify,2,sat,True,0.02,0.67,0.69,4095
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>propagate-values,2,sat,True,0.04,0.63,0.67,3003
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>solve-eqs,2,sat,True,0.04,0.59,0.63,2857
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>elim-term-ite,2,sat,True,0.01,0.67,0.68,4095
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>propagate-ineqs,2,sat,True,0.01,0.67,0.68,3992
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>ctx-simplify,2,sat,True,0.03,0.6,0.63,3162
dispatch,50,set_bv,set+tuple+bitvec,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.11,0.2,0.31,1978
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>simplify,2,sat,True,0.04,0.63,0.67,3216
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>propagate-values,2,sat,True,0.03,0.69,0.72,3161
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>solve-eqs,2,sat,True,0.04,0.6,0.64,3021
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>elim-term-ite,2,sat,True,0.03,0.6,0.63,3218
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>propagate-ineqs,2,sat,True,0.02,0.61,0.63,3162
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>ctx-simplify,2,sat,True,0.03,0.6,0.63,3303
dispatch,50,set_bv,set+tuple+bitvec,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.03,0.12,0.15,395
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>simplify,2,sat,True,0.15,0.19,0.34,2131
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.12,0.12,0.24,612
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.15,0.02,0.17,747
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.11,0.18,0.29,2131
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.1,0.18,0.28,1978
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.13,0.12,0.25,1310
dispatch,50,set_bv,set+tuple+bitvec,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.12,0.18,0.3,2131
dispatch,200,arith,int,(none),0,sat,True,0.0,0.28,0.28,347
dispatch,200,arith,int,simplify,1,sat,True,0.01,0.24,0.25,351
dispatch,200,arith,int,propagate-values,1,sat,True,0.01,0.23,0.24,347
dispatch,200,arith,int,solve-eqs,1,sat,True,0.01,0.22,0.23,353
dispatch,200,arith,int,elim-term-ite,1,sat,True,0.0,0.22,0.22,353
dispatch,200,arith,int,propagate-ineqs,1,sat,True,0.02,0.25,0.27,363
dispatch,200,arith,int,ctx-simplify,1,sat,True,0.01,0.28,0.29,362
dispatch,200,arith,int,simplify[blast_select_store=True],1,sat,True,0.01,0.24,0.25,351
dispatch,200,arith,int,simplify>simplify,2,sat,True,0.01,0.24,0.25,358
dispatch,200,arith,int,simplify>propagate-values,2,sat,True,0.02,0.23,0.25,351
dispatch,200,arith,int,simplify>solve-eqs,2,sat,True,0.01,0.22,0.23,357
dispatch,200,arith,int,simplify>elim-term-ite,2,sat,True,0.01,0.21,0.22,358
dispatch,200,arith,int,simplify>propagate-ineqs,2,sat,True,0.03,0.21,0.24,339
dispatch,200,arith,int,simplify>ctx-simplify,2,sat,True,0.01,0.22,0.23,367
dispatch,200,arith,int,simplify>simplify[blast_select_store=True],2,sat,True,0.01,0.22,0.23,358
dispatch,200,arith,int,propagate-values>simplify,2,sat,True,0.01,0.22,0.23,351
dispatch,200,arith,int,propagate-values>propagate-values,2,sat,True,0.02,0.21,0.23,347
dispatch,200,arith,int,propagate-values>solve-eqs,2,sat,True,0.02,0.21,0.23,353
dispatch,200,arith,int,propagate-values>elim-term-ite,2,sat,True,0.01,0.22,0.23,353
dispatch,200,arith,int,propagate-values>propagate-ineqs,2,sat,True,0.02,0.21,0.23,363
dispatch,200,arith,int,propagate-values>ctx-simplify,2,sat,True,0.01,0.22,0.23,362
dispatch,200,arith,int,propagate-values>simplify[blast_select_store=True],2,sat,True,0.01,0.22,0.23,351
dispatch,200,arith,int,solve-eqs>simplify,2,sat,True,0.02,0.21,0.23,357
dispatch,200,arith,int,solve-eqs>propagate-values,2,sat,True,0.02,0.21,0.23,353
dispatch,200,arith,int,solve-eqs>solve-eqs,2,sat,True,0.01,0.22,0.23,359
dispatch,200,arith,int,solve-eqs>elim-term-ite,2,sat,True,0.01,0.21,0.22,359
dispatch,200,arith,int,solve-eqs>propagate-ineqs,2,sat,True,0.02,0.22,0.24,369
dispatch,200,arith,int,solve-eqs>ctx-simplify,2,sat,True,0.01,0.21,0.22,368
dispatch,200,arith,int,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.01,0.23,0.24,357
dispatch,200,arith,int,elim-term-ite>simplify,2,sat,True,0.01,0.36,0.37,357
dispatch,200,arith,int,elim-term-ite>propagate-values,2,sat,True,0.01,0.26,0.27,353
dispatch,200,arith,int,elim-term-ite>solve-eqs,2,sat,True,0.01,0.24,0.25,359
dispatch,200,arith,int,elim-term-ite>elim-term-ite,2,sat,True,0.0,0.23,0.23,359
dispatch,200,arith,int,elim-term-ite>propagate-ineqs,2,sat,True,0.02,0.23,0.25,369
dispatch,200,arith,int,elim-term-ite>ctx-simplify,2,sat,True,0.01,0.27,0.28,368
dispatch,200,arith,int,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.01,0.23,0.24,357
dispatch,200,arith,int,propagate-ineqs>simplify,2,sat,True,0.02,0.22,0.24,367
dispatch,200,arith,int,propagate-ineqs>propagate-values,2,sat,True,0.02,0.22,0.24,363
dispatch,200,arith,int,propagate-ineqs>solve-eqs,2,sat,True,0.02,0.22,0.24,369
dispatch,200,arith,int,propagate-ineqs>elim-term-ite,2,sat,True,0.02,0.22,0.24,369
dispatch,200,arith,int,propagate-ineqs>propagate-ineqs,2,sat,True,0.02,0.22,0.24,380
dispatch,200,arith,int,propagate-ineqs>ctx-simplify,2,sat,True,0.02,0.22,0.24,378
dispatch,200,arith,int,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.02,0.21,0.23,367
dispatch,200,arith,int,ctx-simplify>simplify,2,sat,True,0.01,0.22,0.23,366
dispatch,200,arith,int,ctx-simplify>propagate-values,2,sat,True,0.01,0.22,0.23,362
dispatch,200,arith,int,ctx-simplify>solve-eqs,2,sat,True,0.02,0.22,0.24,368
dispatch,200,arith,int,ctx-simplify>elim-term-ite,2,sat,True,0.01,0.22,0.23,368
dispatch,200,arith,int,ctx-simplify>propagate-ineqs,2,sat,True,0.02,0.22,0.24,378
dispatch,200,arith,int,ctx-simplify>ctx-simplify,2,sat,True,0.01,0.22,0.23,377
dispatch,200,arith,int,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.01,0.22,0.23,366
dispatch,200,arith,int,simplify[blast_select_store=True]>simplify,2,sat,True,0.01,0.3,0.31,358
dispatch,200,arith,int,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.02,0.24,0.26,351
dispatch,200,arith,int,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.02,0.23,0.25,357
dispatch,200,arith,int,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.01,0.23,0.24,358
dispatch,200,arith,int,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.03,0.23,0.26,339
dispatch,200,arith,int,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.01,0.22,0.23,367
dispatch,200,arith,int,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.01,0.22,0.23,358
dispatch,200,ite,bool+int,(none),0,sat,True,0.0,0.66,0.66,5442
dispatch,200,ite,bool+int,simplify,1,sat,True,0.22,0.46,0.68,2964
dispatch,200,ite,bool+int,propagate-values,1,sat,True,0.02,0.68,0.7,5442
dispatch,200,ite,bool+int,solve-eqs,1,sat,True,0.03,0.62,0.65,5448
dispatch,200,ite,bool+int,elim-term-ite,1,sat,True,0.29,7.35,7.64,139243
dispatch,200,ite,bool+int,propagate-ineqs,1,sat,True,0.33,0.46,0.79,3370
dispatch,200,ite,bool+int,ctx-simplify,1,sat,True,0.14,0.63,0.77,6446
dispatch,200,ite,bool+int,simplify[blast_select_store=True],1,sat,True,0.22,0.49,0.71,2964
dispatch,200,ite,bool+int,simplify>simplify,2,sat,True,0.29,0.44,0.73,3167
dispatch,200,ite,bool+int,simplify>propagate-values,2,sat,True,0.31,0.33,0.64,1438
dispatch,200,ite,bool+int,simplify>solve-eqs,2,sat,True,0.36,0.02,0.38,1872
dispatch,200,ite,bool+int,simplify>elim-term-ite,2,sat,True,0.24,0.43,0.67,3167
dispatch,200,ite,bool+int,simplify>propagate-ineqs,2,sat,True,0.26,0.43,0.69,3293
dispatch,200,ite,bool+int,simplify>ctx-simplify,2,sat,True,0.28,0.33,0.61,1543
dispatch,200,ite,bool+int,simplify>simplify[blast_select_store=True],2,sat,True,0.25,0.43,0.68,3167
dispatch,200,ite,bool+int,propagate-values>simplify,2,sat,True,0.24,0.43,0.67,2963
dispatch,200,ite,bool+int,propagate-values>propagate-values,2,sat,True,0.03,0.64,0.67,5442
dispatch,200,ite,bool+int,propagate-values>solve-eqs,2,sat,True,0.04,0.62,0.66,5448
dispatch,200,ite,bool+int,propagate-values>elim-term-ite,2,sat,True,0.24,7.17,7.41,134053
dispatch,200,ite,bool+int,propagate-values>propagate-ineqs,2,sat,True,0.33,0.45,0.78,3370
dispatch,200,ite,bool+int,propagate-values>ctx-simplify,2,sat,True,0.12,0.65,0.77,6446
dispatch,200,ite,bool+int,propagate-values>simplify[blast_select_store=True],2,sat,True,0.24,0.44,0.68,2964
dispatch,200,ite,bool+int,solve-eqs>simplify,2,sat,True,0.25,0.43,0.68,2969
dispatch,200,ite,bool+int,solve-eqs>propagate-values,2,sat,True,0.04,0.64,0.68,5448
dispatch,200,ite,bool+int,solve-eqs>solve-eqs,2,sat,True,0.04,0.61,0.65,5454
dispatch,200,ite,bool+int,solve-eqs>elim-term-ite,2,sat,True,0.22,7.5,7.72,133997
dispatch,200,ite,bool+int,solve-eqs>propagate-ineqs,2,sat,True,0.36,0.44,0.8,3376
dispatch,200,ite,bool+int,solve-eqs>ctx-simplify,2,sat,True,0.12,0.62,0.74,6452
dispatch,200,ite,bool+int,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.24,0.44,0.68,2970
dispatch,200,ite,bool+int,elim-term-ite>simplify,2,sat,True,0.37,7.15,7.52,135228
dispatch,200,ite,bool+int,elim-term-ite>propagate-values,2,sat,True,0.78,7.33,8.11,137509
dispatch,200,ite,bool+int,elim-term-ite>solve-eqs,2,sat,True,0.72,7.65,8.37,140570
dispatch,200,ite,bool+int,elim-term-ite>elim-term-ite,2,sat,True,0.28,7.31,7.59,141807
dispatch,200,ite,bool+int,elim-term-ite>propagate-ineqs,2,sat,True,0.32,7.5,7.82,136788
dispatch,200,ite,bool+int,elim-term-ite>ctx-simplify,2,sat,True,0.65,7.02,7.67,136544
dispatch,200,ite,bool+int,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.36,7.23,7.59,140384
dispatch,200,ite,bool+int,propagate-ineqs>simplify,2,sat,True,0.34,0.46,0.8,3571
dispatch,200,ite,bool+int,propagate-ineqs>propagate-values,2,sat,True,0.34,0.33,0.67,1842
dispatch,200,ite,bool+int,propagate-ineqs>solve-eqs,2,sat,True,0.36,0.02,0.38,2275
dispatch,200,ite,bool+int,propagate-ineqs>elim-term-ite,2,sat,True,0.27,0.44,0.71,3573
dispatch,200,ite,bool+int,propagate-ineqs>propagate-ineqs,2,sat,True,0.35,0.49,0.84,3719
dispatch,200,ite,bool+int,propagate-ineqs>ctx-simplify,2,sat,True,0.36,0.33,0.69,1955
dispatch,200,ite,bool+int,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.3,0.44,0.74,3571
dispatch,200,ite,bool+int,ctx-simplify>simplify,2,sat,True,0.33,0.43,0.76,3967
dispatch,200,ite,bool+int,ctx-simplify>propagate-values,2,sat,True,0.11,0.63,0.74,6446
dispatch,200,ite,bool+int,ctx-simplify>solve-eqs,2,sat,True,0.1,0.63,0.73,6452
dispatch,200,ite,bool+int,ctx-simplify>elim-term-ite,2,sat,True,0.27,7.32,7.59,140218
dispatch,200,ite,bool+int,ctx-simplify>propagate-ineqs,2,sat,True,0.42,0.44,0.86,4374
dispatch,200,ite,bool+int,ctx-simplify>ctx-simplify,2,sat,True,0.2,0.66,0.86,7450
dispatch,200,ite,bool+int,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.28,0.43,0.71,3968
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>simplify,2,sat,True,0.27,0.43,0.7,3167
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.28,0.34,0.62,1438
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.33,0.02,0.35,1872
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.23,0.43,0.66,3167
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.27,0.43,0.7,3293
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.31,0.35,0.66,1543
dispatch,200,ite,bool+int,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.29,0.44,0.73,3167
dispatch,200,array,array+int,(none),0,sat,True,0.0,169.64,169.64,129071
dispatch,200,array,array+int,simplify,1,sat,True,0.04,168.73,168.77,129274
dispatch,200,array,array+int,propagate-values,1,sat,True,0.03,169.46,169.49,129071
dispatch,200,array,array+int,solve-eqs,1,sat,True,0.05,175.8,175.85,129077
dispatch,200,array,array+int,elim-term-ite,1,sat,True,0.05,171.56,171.61,129276
dispatch,200,array,array+int,propagate-ineqs,1,sat,True,0.09,171.03,171.12,129485
dispatch,200,array,array+int,ctx-simplify,1,sat,True,0.06,175.32,175.38,129683
dispatch,200,array,array+int,simplify[blast_select_store=True],1,sat,True,0.45,0.5,0.95,3352
dispatch,200,array,array+int,simplify>simplify,2,sat,True,0.06,175.44,175.5,129480
dispatch,200,array,array+int,simplify>propagate-values,2,sat,True,0.06,171.4,171.46,129274
dispatch,200,array,array+int,simplify>solve-eqs,2,sat,True,0.08,182.66,182.74,129280
dispatch,200,array,array+int,simplify>elim-term-ite,2,sat,True,0.06,174.24,174.3,129480
dispatch,200,array,array+int,simplify>propagate-ineqs,2,sat,True,0.11,170.72,170.83,130255
dispatch,200,array,array+int,simplify>ctx-simplify,2,sat,True,0.08,171.22,171.3,129887
dispatch,200,array,array+int,simplify>simplify[blast_select_store=True],2,sat,True,0.46,0.51,0.97,3558
dispatch,200,array,array+int,propagate-values>simplify,2,sat,True,0.04,172.23,172.27,129274
dispatch,200,array,array+int,propagate-values>propagate-values,2,sat,True,0.05,173.32,173.37,129071
dispatch,200,array,array+int,propagate-values>solve-eqs,2,sat,True,0.05,168.3,168.35,129077
dispatch,200,array,array+int,propagate-values>elim-term-ite,2,sat,True,0.04,173.98,174.02,129276
dispatch,200,array,array+int,propagate-values>propagate-ineqs,2,sat,True,0.09,172.89,172.98,129485
dispatch,200,array,array+int,propagate-values>ctx-simplify,2,sat,True,0.07,172.36,172.43,129683
dispatch,200,array,array+int,propagate-values>simplify[blast_select_store=True],2,sat,True,0.48,0.53,1.01,3352
dispatch,200,array,array+int,solve-eqs>simplify,2,sat,True,0.05,172.34,172.39,129280
dispatch,200,array,array+int,solve-eqs>propagate-values,2,sat,True,0.05,176.97,177.02,129077
dispatch,200,array,array+int,solve-eqs>solve-eqs,2,sat,True,0.05,166.31,166.36,129083
dispatch,200,array,array+int,solve-eqs>elim-term-ite,2,sat,True,0.05,174.41,174.46,129282
dispatch,200,array,array+int,solve-eqs>propagate-ineqs,2,sat,True,0.11,171.18,171.29,129491
dispatch,200,array,array+int,solve-eqs>ctx-simplify,2,sat,True,0.07,171.25,171.32,129689
dispatch,200,array,array+int,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.55,0.52,1.07,3358
dispatch,200,array,array+int,elim-term-ite>simplify,2,sat,True,0.04,170.42,170.46,129479
dispatch,200,array,array+int,elim-term-ite>propagate-values,2,sat,True,0.04,172.63,172.67,129276
dispatch,200,array,array+int,elim-term-ite>solve-eqs,2,sat,True,0.05,172.64,172.69,129282
dispatch,200,array,array+int,elim-term-ite>elim-term-ite,2,sat,True,0.03,173.13,173.16,129481
dispatch,200,array,array+int,elim-term-ite>propagate-ineqs,2,sat,True,0.09,167.85,167.94,129690
dispatch,200,array,array+int,elim-term-ite>ctx-simplify,2,sat,True,0.06,170.33,170.39,129888
dispatch,200,array,array+int,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.44,0.51,0.95,3557
dispatch,200,array,array+int,propagate-ineqs>simplify,2,sat,True,0.08,171.39,171.47,129688
dispatch,200,array,array+int,propagate-ineqs>propagate-values,2,sat,True,0.09,169.41,169.5,129485
dispatch,200,array,array+int,propagate-ineqs>solve-eqs,2,sat,True,0.11,166.29,166.4,129491
dispatch,200,array,array+int,propagate-ineqs>elim-term-ite,2,sat,True,0.09,172.53,172.62,129690
dispatch,200,array,array+int,propagate-ineqs>propagate-ineqs,2,sat,True,0.12,172.45,172.57,129900
dispatch,200,array,array+int,propagate-ineqs>ctx-simplify,2,sat,True,0.11,172.48,172.59,130097
dispatch,200,array,array+int,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.51,0.51,1.02,3766
dispatch,200,array,array+int,ctx-simplify>simplify,2,sat,True,0.07,178.41,178.48,129886
dispatch,200,array,array+int,ctx-simplify>propagate-values,2,sat,True,0.06,170.22,170.28,129683
dispatch,200,array,array+int,ctx-simplify>solve-eqs,2,sat,True,0.07,171.45,171.52,129689
dispatch,200,array,array+int,ctx-simplify>elim-term-ite,2,sat,True,0.06,172.32,172.38,129888
dispatch,200,array,array+int,ctx-simplify>propagate-ineqs,2,sat,True,0.11,174.11,174.22,130097
dispatch,200,array,array+int,ctx-simplify>ctx-simplify,2,sat,True,0.07,173.39,173.46,130295
dispatch,200,array,array+int,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.5,0.49,0.99,3964
dispatch,200,array,array+int,simplify[blast_select_store=True]>simplify,2,sat,True,0.4,0.49,0.89,3553
dispatch,200,array,array+int,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.65,0.34,0.99,1841
